15578510   __label__Approved 0.998471 __label__Rejected 0.00154935
55018948   __label__Approved 0.931909 __label__Rejected 0.0681109
106781672   __label__Rejected 0.996887 __label__Approved 0.00313285
14720277   __label__Approved 1.00001 __label__Rejected 1.38147e-05
69311600   __label__Approved 0.998366 __label__Rejected 0.00165396
76154299   __label__Rejected 0.998924 __label__Approved 0.00109576
55646422   __label__Approved 0.999979 __label__Rejected 4.11136e-05
94913325   __label__Approved 0.999659 __label__Rejected 0.000360595
60852346   __label__Rejected 0.999828 __label__Approved 0.000192135
74209429   __label__Rejected 0.999835 __label__Approved 0.000185308
70456873   __label__Approved 1.00001 __label__Rejected 1e-05
71109242   __label__Rejected 0.99999 __label__Approved 2.98495e-05
12957973   __label__Approved 0.998946 __label__Rejected 0.00107412
33893449   __label__Rejected 0.999908 __label__Approved 0.000111733
64934262   __label__Rejected 1.00001 __label__Approved 1e-05
56686818   __label__Approved 1.00001 __label__Rejected 1.01192e-05
34781212   __label__Approved 0.999882 __label__Rejected 0.000138388
49330918   __label__Rejected 1.00001 __label__Approved 1.07264e-05
29534235   __label__Approved 0.99997 __label__Rejected 5.04119e-05
70342740   __label__Rejected 1.00001 __label__Approved 1.01708e-05
13573097   __label__Approved 0.99879 __label__Rejected 0.00123005
33274737   __label__Rejected 0.930208 __label__Approved 0.0698121
48536513   __label__Approved 0.631202 __label__Rejected 0.368818
69907837   __label__Approved 0.827668 __label__Rejected 0.172352
52983822   __label__Approved 0.998327 __label__Rejected 0.00169288
57450054   __label__Rejected 0.999823 __label__Approved 0.000196943
60286997   __label__Approved 0.993755 __label__Rejected 0.00626467
74029164   __label__Rejected 0.999584 __label__Approved 0.000435777
70252072   __label__Rejected 0.846585 __label__Approved 0.153435
61196459   __label__Approved 0.997797 __label__Rejected 0.00222252
21106207   __label__Approved 0.591586 __label__Rejected 0.408435
20908451   __label__Approved 0.982259 __label__Rejected 0.017761
74522566   __label__Rejected 1.00001 __label__Approved 1.00007e-05
58332931   __label__Approved 0.999804 __label__Rejected 0.000215815
53532783   __label__Approved 1 __label__Rejected 1.7391e-05
18435090   __label__Rejected 1 __label__Approved 1.68717e-05
55313915   __label__Rejected 1.00001 __label__Approved 1.37878e-05
66922994   __label__Approved 0.873304 __label__Rejected 0.126716
30548187   __label__Approved 1.00001 __label__Rejected 1.02384e-05
42785719   __label__Approved 0.990976 __label__Rejected 0.00904404
33429177   __label__Approved 1.00001 __label__Rejected 1.08345e-05
83486381   __label__Approved 0.999212 __label__Rejected 0.000807808
55142457   __label__Approved 0.999884 __label__Rejected 0.000135527
27002980   __label__Approved 0.977162 __label__Rejected 0.0228578
30896806   __label__Approved 0.992114 __label__Rejected 0.00790571
26058522   __label__Approved 0.998152 __label__Rejected 0.00186752
55661266   __label__Rejected 0.995138 __label__Approved 0.00488244
70521424   __label__Rejected 1 __label__Approved 1.79418e-05
14143549   __label__Rejected 0.997669 __label__Approved 0.00235099
72246345   __label__Rejected 1 __label__Approved 2.04698e-05
86775688   __label__Approved 0.99565 __label__Rejected 0.00436972
62594639   __label__Rejected 0.978088 __label__Approved 0.0219319
72765558   __label__Rejected 0.999841 __label__Approved 0.000178923
29527624   __label__Approved 0.999638 __label__Rejected 0.000382291
84821055   __label__Approved 1 __label__Rejected 1.7987e-05
77127563   __label__Approved 1 __label__Rejected 1.95367e-05
51792616   __label__Approved 0.998961 __label__Rejected 0.0010588
63402897   __label__Approved 0.999782 __label__Rejected 0.000238107
58198992   __label__Approved 1.00001 __label__Rejected 1.15497e-05
54669485   __label__Approved 1.00001 __label__Rejected 1.02384e-05
64038548   __label__Approved 1.00001 __label__Rejected 1.2265e-05
30303108   __label__Approved 0.999964 __label__Rejected 5.64916e-05
53723986   __label__Approved 0.999878 __label__Rejected 0.000142442
47244310   __label__Rejected 0.996155 __label__Approved 0.00386464
61575411   __label__Rejected 0.997739 __label__Approved 0.00228088
72860038   __label__Rejected 0.997677 __label__Approved 0.00234266
27483911   __label__Approved 0.999894 __label__Rejected 0.000126348
55176620   __label__Approved 1.00001 __label__Rejected 1.0596e-05
69538006   __label__Rejected 1.00001 __label__Approved 1.00006e-05
60366314   __label__Approved 0.990395 __label__Rejected 0.00962482
62304793   __label__Approved 0.535847 __label__Rejected 0.464173
63863564   __label__Rejected 0.999974 __label__Approved 4.59068e-05
27861566   __label__Approved 0.999786 __label__Rejected 0.000233935
73397752   __label__Approved 0.999211 __label__Rejected 0.000809119
60857024   __label__Approved 1.00001 __label__Rejected 1.33379e-05
101900165   __label__Approved 1.00001 __label__Rejected 1e-05
26760387   __label__Approved 0.999812 __label__Rejected 0.000207589
77533268   __label__Rejected 0.991761 __label__Approved 0.00825941
67234380   __label__Rejected 0.987469 __label__Approved 0.0125507
56727660   __label__Rejected 1.00001 __label__Approved 1e-05
66018096   __label__Rejected 0.918463 __label__Approved 0.0815574
30360777   __label__Rejected 0.962149 __label__Approved 0.037871
34769669   __label__Approved 0.978568 __label__Rejected 0.0214525
104064653   __label__Approved 0.942332 __label__Rejected 0.0576878
62979179   __label__Rejected 1.00001 __label__Approved 1.042e-05
26990845   __label__Approved 0.999825 __label__Rejected 0.000195072
32470493   __label__Rejected 0.999559 __label__Approved 0.000460977
53475391   __label__Approved 0.999056 __label__Rejected 0.000964091
70874439   __label__Rejected 0.998624 __label__Approved 0.00139641
107491787   __label__Approved 1.00001 __label__Rejected 1.2861e-05
65553861   __label__Rejected 1.00001 __label__Approved 1.00004e-05
55900334   __label__Approved 1.00001 __label__Rejected 1.04768e-05
73247499   __label__Rejected 0.979502 __label__Approved 0.0205175
62407894   __label__Approved 0.999977 __label__Rejected 4.34978e-05
73242610   __label__Approved 0.997562 __label__Rejected 0.00245778
16910309   __label__Rejected 0.875557 __label__Approved 0.124463
55390083   __label__Rejected 0.995918 __label__Approved 0.00410174
67065294   __label__Approved 0.999086 __label__Rejected 0.00093423
52426131   __label__Approved 0.998288 __label__Rejected 0.00173222
106269161   __label__Approved 0.999175 __label__Rejected 0.000845061
59810349   __label__Rejected 0.999981 __label__Approved 3.91913e-05
31498919   __label__Rejected 1.00001 __label__Approved 1e-05
56135634   __label__Rejected 0.999907 __label__Approved 0.000113048
52079314   __label__Approved 0.997505 __label__Rejected 0.00251518
29927890   __label__Approved 0.964723 __label__Rejected 0.0352965
40883685   __label__Approved 0.998091 __label__Rejected 0.00192915
92682874   __label__Approved 1.00001 __label__Rejected 1.17881e-05
104053788   __label__Approved 0.99607 __label__Rejected 0.00394981
31656704   __label__Rejected 1.00001 __label__Approved 1e-05
51909594   __label__Rejected 0.999175 __label__Approved 0.000844505
104475628   __label__Approved 0.984086 __label__Rejected 0.0159336
48861497   __label__Approved 0.997749 __label__Rejected 0.00227069
63194921   __label__Rejected 1.00001 __label__Approved 1e-05
64332526   __label__Rejected 1.00001 __label__Approved 1.35699e-05
68144726   __label__Rejected 1.00001 __label__Approved 1.00002e-05
46782038   __label__Rejected 0.980933 __label__Approved 0.0190874
76079436   __label__Approved 1.00001 __label__Rejected 1e-05
89730227   __label__Rejected 1.00001 __label__Approved 1e-05
58979859   __label__Approved 0.999893 __label__Rejected 0.000127302
58690070   __label__Approved 0.998655 __label__Rejected 0.00136463
54693661   __label__Approved 0.999677 __label__Rejected 0.000343428
24376556   __label__Approved 0.991018 __label__Rejected 0.00900237
59981420   __label__Approved 0.993289 __label__Rejected 0.00673084
92272783   __label__Rejected 1.00001 __label__Approved 1.0003e-05
71202567   __label__Rejected 0.998051 __label__Approved 0.00196927
19216054   __label__Approved 0.999971 __label__Rejected 4.89814e-05
11666741   __label__Approved 0.997707 __label__Rejected 0.00231283
35952683   __label__Rejected 0.997665 __label__Approved 0.00235528
59563893   __label__Approved 0.99081 __label__Rejected 0.00921039
84592001   __label__Approved 0.999977 __label__Rejected 4.27825e-05
31005812   __label__Approved 1.00001 __label__Rejected 1e-05
55862719   __label__Approved 0.999842 __label__Rejected 0.000178085
71983152   __label__Rejected 0.999366 __label__Approved 0.000653983
72650431   __label__Rejected 0.999986 __label__Approved 3.4072e-05
73890568   __label__Rejected 1.00001 __label__Approved 1.00025e-05
10597810   __label__Rejected 1.00001 __label__Approved 1e-05
61785528   __label__Rejected 0.999901 __label__Approved 0.000119036
52334300   __label__Approved 0.998925 __label__Rejected 0.00109469
96847904   __label__Rejected 0.996887 __label__Approved 0.00313285
67976113   __label__Approved 1.00001 __label__Rejected 1.34571e-05
66572449   __label__Rejected 0.999476 __label__Approved 0.000543639
34439850   __label__Approved 0.999309 __label__Rejected 0.000711308
69152843   __label__Approved 0.999008 __label__Rejected 0.00101225
63153215   __label__Approved 0.999923 __label__Rejected 9.66651e-05
33169347   __label__Rejected 0.999974 __label__Approved 4.56088e-05
11387667   __label__Rejected 0.989832 __label__Approved 0.0101881
47335330   __label__Approved 0.999865 __label__Rejected 0.000155435
68934656   __label__Approved 0.998774 __label__Rejected 0.00124644
84990577   __label__Rejected 1.00001 __label__Approved 1.19138e-05
63053153   __label__Rejected 1.00001 __label__Approved 1.00239e-05
49070228   __label__Approved 0.975766 __label__Rejected 0.0242542
56702572   __label__Approved 0.99957 __label__Rejected 0.000449704
56701933   __label__Approved 1.00001 __label__Rejected 1.08345e-05
101805054   __label__Rejected 0.787284 __label__Approved 0.212736
69299280   __label__Rejected 0.998781 __label__Approved 0.00123937
24787584   __label__Approved 0.999688 __label__Rejected 0.000332342
71378308   __label__Approved 0.999934 __label__Rejected 8.60556e-05
70874854   __label__Rejected 1.00001 __label__Approved 1.15657e-05
53612208   __label__Approved 0.999457 __label__Rejected 0.000563191
69869988   __label__Rejected 0.999994 __label__Approved 2.6525e-05
46825709   __label__Rejected 0.99985 __label__Approved 0.000170197
28651502   __label__Rejected 0.574424 __label__Approved 0.425596
29500224   __label__Rejected 0.999728 __label__Approved 0.000292428
35120594   __label__Approved 0.999846 __label__Rejected 0.00017439
67415960   __label__Rejected 1.00001 __label__Approved 1.00256e-05
29086483   __label__Approved 0.997867 __label__Rejected 0.00215344
69809840   __label__Rejected 1 __label__Approved 2.00446e-05
70521358   __label__Rejected 0.985955 __label__Approved 0.0140651
110023952   __label__Rejected 0.602686 __label__Approved 0.397334
33304322   __label__Approved 0.984899 __label__Rejected 0.0151212
70111077   __label__Rejected 0.994393 __label__Approved 0.00562697
91567421   __label__Approved 0.991354 __label__Rejected 0.00866626
14552445   __label__Approved 0.999857 __label__Rejected 0.000163184
31803327   __label__Approved 0.996535 __label__Rejected 0.00348489
75819191   __label__Rejected 0.999891 __label__Approved 0.000129507
68269330   __label__Approved 0.984289 __label__Rejected 0.0157307
48575532   __label__Approved 0.999603 __label__Rejected 0.000417398
54236373   __label__Rejected 0.999735 __label__Approved 0.000284894
70343656   __label__Rejected 0.996699 __label__Approved 0.0033211
42333107   __label__Approved 0.999985 __label__Rejected 3.51531e-05
29909196   __label__Approved 0.998847 __label__Rejected 0.00117295
73095917   __label__Rejected 1.00001 __label__Approved 1.00518e-05
61650877   __label__Rejected 0.999997 __label__Approved 2.34912e-05
65898726   __label__Rejected 1 __label__Approved 1.69048e-05
55899075   __label__Rejected 0.98424 __label__Approved 0.0157796
65595967   __label__Rejected 0.977468 __label__Approved 0.022552
31385534   __label__Approved 0.998993 __label__Rejected 0.00102656
79316750   __label__Approved 0.984791 __label__Rejected 0.0152287
32378180   __label__Approved 0.99883 __label__Rejected 0.00119023
26163499   __label__Approved 0.995779 __label__Rejected 0.00424133
29576844   __label__Approved 0.999696 __label__Rejected 0.000323878
51813477   __label__Approved 0.99986 __label__Rejected 0.000159608
95567636   __label__Approved 0.999787 __label__Rejected 0.0002331
33578036   __label__Rejected 0.998166 __label__Approved 0.00185376
16344130   __label__Approved 0.999974 __label__Rejected 4.62396e-05
12303215   __label__Rejected 0.995641 __label__Approved 0.00437891
66345428   __label__Approved 0.999679 __label__Rejected 0.000340687
28152058   __label__Rejected 1.00001 __label__Approved 1.00002e-05
63327375   __label__Rejected 1.00001 __label__Approved 1.00256e-05
17071062   __label__Rejected 1.00001 __label__Approved 1.00269e-05
76959922   __label__Approved 0.999996 __label__Rejected 2.37091e-05
55505438   __label__Rejected 0.990148 __label__Approved 0.00987191
14814913   __label__Approved 0.991589 __label__Rejected 0.00843082
31171964   __label__Approved 1.00001 __label__Rejected 1.14305e-05
58089791   __label__Approved 1 __label__Rejected 1.69141e-05
104118492   __label__Approved 0.993713 __label__Rejected 0.00630657
14738538   __label__Rejected 1.00001 __label__Approved 1.00262e-05
68447479   __label__Approved 0.999444 __label__Rejected 0.000575708
70474638   __label__Rejected 0.999682 __label__Approved 0.000338484
44889959   __label__Approved 0.995975 __label__Rejected 0.00404535
72315724   __label__Rejected 1 __label__Approved 1.99834e-05
79651409   __label__Rejected 0.983666 __label__Approved 0.0163539
84634668   __label__Rejected 0.989286 __label__Approved 0.010734
97557861   __label__Rejected 0.946108 __label__Approved 0.0539123
70424473   __label__Approved 0.989009 __label__Rejected 0.0110109
31139429   __label__Approved 1.00001 __label__Rejected 1.26226e-05
28626585   __label__Approved 0.998851 __label__Rejected 0.00116937
17877523   __label__Approved 1.00001 __label__Rejected 1.09537e-05
49067404   __label__Rejected 1.00001 __label__Approved 1.02428e-05
67491400   __label__Rejected 0.97605 __label__Approved 0.0239702
56962280   __label__Approved 0.975486 __label__Rejected 0.0245336
65268448   __label__Rejected 0.993685 __label__Approved 0.00633538
90594985   __label__Rejected 1.00001 __label__Approved 1.00067e-05
76320553   __label__Rejected 1.00001 __label__Approved 1e-05
29023090   __label__Approved 0.961251 __label__Rejected 0.0387686
81069068   __label__Rejected 0.997725 __label__Approved 0.00229478
16581840   __label__Approved 0.998701 __label__Rejected 0.00131874
28951587   __label__Approved 0.999706 __label__Rejected 0.000314103
19705334   __label__Approved 0.99905 __label__Rejected 0.00097029
95677444   __label__Rejected 0.994816 __label__Approved 0.00520435
64316895   __label__Approved 0.968297 __label__Rejected 0.031723
51745129   __label__Approved 0.999779 __label__Rejected 0.000240968
102736421   __label__Approved 0.999938 __label__Rejected 8.236e-05
12240302   __label__Approved 0.999962 __label__Rejected 5.79222e-05
58219221   __label__Approved 0.99997 __label__Rejected 4.98159e-05
23586443   __label__Approved 0.999989 __label__Rejected 3.11e-05
61861159   __label__Rejected 0.999863 __label__Approved 0.000157465
32296336   __label__Rejected 1.00001 __label__Approved 1.0012e-05
67984635   __label__Rejected 0.999709 __label__Approved 0.000310768
59883557   __label__Rejected 0.926791 __label__Approved 0.0732287
69654759   __label__Rejected 0.999996 __label__Approved 2.41474e-05
71950242   __label__Rejected 0.999856 __label__Approved 0.000163837
73566948   __label__Rejected 0.958773 __label__Approved 0.0412467
69362276   __label__Rejected 0.901483 __label__Approved 0.0985368
66442185   __label__Rejected 0.99044 __label__Approved 0.00957998
105957449   __label__Approved 1.00001 __label__Rejected 1e-05
105990116   __label__Approved 0.980828 __label__Rejected 0.0191922
81072633   __label__Approved 1.00001 __label__Rejected 1e-05
73573188   __label__Rejected 0.999955 __label__Approved 6.53092e-05
71831287   __label__Rejected 1 __label__Approved 1.95033e-05
72558617   __label__Rejected 1.00001 __label__Approved 1.27393e-05
13304590   __label__Approved 0.999985 __label__Rejected 3.47955e-05
31277092   __label__Approved 0.993841 __label__Rejected 0.00617896
49839987   __label__Rejected 1.00001 __label__Approved 1.00388e-05
32963006   __label__Approved 1.00001 __label__Rejected 1.04768e-05
79569748   __label__Rejected 0.99569 __label__Approved 0.00432979
35749541   __label__Approved 1.00001 __label__Rejected 1e-05
74309003   __label__Rejected 0.999996 __label__Approved 2.39605e-05
20357525   __label__Rejected 1.00001 __label__Approved 1.39969e-05
71758046   __label__Rejected 0.990155 __label__Approved 0.00986552
73487227   __label__Approved 0.999999 __label__Rejected 2.13249e-05
50004957   __label__Approved 0.99615 __label__Rejected 0.00387041
30994659   __label__Approved 0.779648 __label__Rejected 0.220372
46258784   __label__Approved 1.00001 __label__Rejected 1e-05
71636860   __label__Rejected 0.987692 __label__Approved 0.0123277
33767743   __label__Approved 0.988409 __label__Rejected 0.0116107
22321492   __label__Rejected 0.732217 __label__Approved 0.267803
62134123   __label__Rejected 0.999987 __label__Approved 3.31893e-05
56338316   __label__Rejected 0.943521 __label__Approved 0.0564993
68234683   __label__Rejected 1.00001 __label__Approved 1.0019e-05
34495492   __label__Approved 1 __label__Rejected 1.69141e-05
53301486   __label__Rejected 0.979587 __label__Approved 0.0204333
84307500   __label__Rejected 1.00001 __label__Approved 1.00001e-05
69920013   __label__Rejected 0.920734 __label__Approved 0.0792862
53428770   __label__Approved 0.699884 __label__Rejected 0.300136
78561499   __label__Approved 0.999994 __label__Rejected 2.64509e-05
61810493   __label__Rejected 0.998456 __label__Approved 0.00156412
92273004   __label__Rejected 0.999844 __label__Approved 0.000175835
72428881   __label__Approved 0.99429 __label__Rejected 0.00572978
47366633   __label__Approved 0.9996 __label__Rejected 0.000419663
34929157   __label__Approved 0.94783 __label__Rejected 0.0521901
49125902   __label__Approved 0.915347 __label__Rejected 0.0846726
64634065   __label__Approved 0.97544 __label__Rejected 0.02458
40872201   __label__Approved 0.932629 __label__Rejected 0.0673907
69247351   __label__Rejected 1 __label__Approved 1.57305e-05
73959489   __label__Rejected 1.00001 __label__Approved 1.18367e-05
77534800   __label__Rejected 0.995513 __label__Approved 0.00450679
59287067   __label__Approved 0.993955 __label__Rejected 0.00606482
71671630   __label__Rejected 0.999915 __label__Approved 0.00010489
69601835   __label__Rejected 1.00001 __label__Approved 1.12331e-05
74522452   __label__Rejected 1.00001 __label__Approved 1.00145e-05
54345696   __label__Approved 0.998411 __label__Rejected 0.00160937
55538765   __label__Rejected 0.965995 __label__Approved 0.0340251
67677420   __label__Rejected 0.999941 __label__Approved 7.93085e-05
104270695   __label__Approved 0.996409 __label__Rejected 0.00361084
65174816   __label__Rejected 1.00001 __label__Approved 1.01075e-05
38780883   __label__Approved 0.999744 __label__Rejected 0.000276492
61898657   __label__Rejected 0.976906 __label__Approved 0.0231145
64314437   __label__Approved 0.99811 __label__Rejected 0.00191026
22690947   __label__Approved 1.00001 __label__Rejected 1.32186e-05
55350337   __label__Rejected 0.951787 __label__Approved 0.0482335
76293166   __label__Approved 0.997044 __label__Rejected 0.00297617
63417441   __label__Rejected 0.999943 __label__Approved 7.65414e-05
30905584   __label__Approved 0.999961 __label__Rejected 5.94719e-05
83597331   __label__Rejected 0.991392 __label__Approved 0.00862825
19801959   __label__Approved 0.999991 __label__Rejected 2.85966e-05
47247130   __label__Approved 1 __label__Rejected 1.72718e-05
25116764   __label__Approved 0.998127 __label__Rejected 0.00189351
103254811   __label__Rejected 0.861684 __label__Approved 0.138336
31461021   __label__Approved 0.959342 __label__Rejected 0.0406784
53387917   __label__Approved 0.998936 __label__Rejected 0.00108437
49580248   __label__Approved 0.99999 __label__Rejected 2.95503e-05
81898761   __label__Rejected 0.997053 __label__Approved 0.00296673
52067399   __label__Rejected 0.996405 __label__Approved 0.00361501
51661231   __label__Approved 0.988839 __label__Rejected 0.0111814
88875932   __label__Approved 1.00001 __label__Rejected 1.03576e-05
47086057   __label__Rejected 0.999998 __label__Approved 2.18843e-05
66259349   __label__Approved 0.959423 __label__Rejected 0.0405972
83878715   __label__Approved 0.999878 __label__Rejected 0.000141607
74077344   __label__Approved 0.950116 __label__Rejected 0.0499036
60167061   __label__Rejected 0.998136 __label__Approved 0.00188366
59387021   __label__Approved 0.999266 __label__Rejected 0.000753925
105222190   __label__Rejected 0.999877 __label__Approved 0.000143285
66290753   __label__Approved 0.996873 __label__Rejected 0.00314687
20869225   __label__Approved 0.986397 __label__Rejected 0.0136232
30611372   __label__Rejected 1.00001 __label__Approved 1.0275e-05
101692839   __label__Approved 0.823667 __label__Rejected 0.176353
31242248   __label__Approved 0.999425 __label__Rejected 0.000594602
73929685   __label__Rejected 1.00001 __label__Approved 1.00031e-05
63775216   __label__Rejected 0.935103 __label__Approved 0.0649175
52248308   __label__Approved 0.99916 __label__Rejected 0.000859962
67423476   __label__Approved 0.999829 __label__Rejected 0.000191258
35057993   __label__Approved 1.00001 __label__Rejected 1e-05
19821684   __label__Approved 0.999652 __label__Rejected 0.000368343
87710807   __label__Approved 0.994207 __label__Rejected 0.00581275
52777942   __label__Rejected 0.993713 __label__Approved 0.00630701
63921292   __label__Rejected 0.999535 __label__Approved 0.000484913
52326461   __label__Approved 0.998582 __label__Rejected 0.00143789
62403849   __label__Rejected 0.999865 __label__Approved 0.000154849
102452439   __label__Approved 1.00001 __label__Rejected 1e-05
68223979   __label__Approved 0.999723 __label__Rejected 0.000297235
60272956   __label__Rejected 1.00001 __label__Approved 1.00081e-05
69177578   __label__Rejected 0.992825 __label__Approved 0.00719501
63083777   __label__Rejected 1.00001 __label__Approved 1.00006e-05
46751693   __label__Approved 0.999754 __label__Rejected 0.000265644
60944926   __label__Approved 0.999996 __label__Rejected 2.40667e-05
53225576   __label__Rejected 1.00001 __label__Approved 1e-05
84312072   __label__Rejected 0.53711 __label__Approved 0.46291
59067965   __label__Approved 0.572768 __label__Rejected 0.427252
19344949   __label__Approved 0.999242 __label__Rejected 0.000778304
65473506   __label__Rejected 0.903516 __label__Approved 0.0965039
48862534   __label__Approved 0.999484 __label__Rejected 0.000536488
69685299   __label__Rejected 1.00001 __label__Approved 1.27947e-05
32275147   __label__Rejected 0.659864 __label__Approved 0.340156
12577375   __label__Approved 0.999484 __label__Rejected 0.00053613
51761898   __label__Approved 0.999666 __label__Rejected 0.000354396
65458239   __label__Approved 0.998129 __label__Rejected 0.00189059
75551233   __label__Rejected 0.99534 __label__Approved 0.0046801
14565355   __label__Approved 0.985839 __label__Rejected 0.014181
70832629   __label__Rejected 0.913284 __label__Approved 0.0867363
34325838   __label__Approved 0.983746 __label__Rejected 0.0162738
11763751   __label__Approved 0.999555 __label__Rejected 0.000465201
87714762   __label__Rejected 0.732965 __label__Approved 0.267055
49561459   __label__Approved 0.999976 __label__Rejected 4.40939e-05
24648042   __label__Approved 0.999699 __label__Rejected 0.000321255
65636880   __label__Rejected 1.00001 __label__Approved 1.39984e-05
74687595   __label__Rejected 1.00001 __label__Approved 1.00001e-05
111653205   __label__Rejected 0.999769 __label__Approved 0.00025123
48762857   __label__Approved 1.00001 __label__Rejected 1e-05
65279537   __label__Rejected 1.00001 __label__Approved 1.00045e-05
72628902   __label__Rejected 0.996541 __label__Approved 0.00347855
66733075   __label__Rejected 0.999618 __label__Approved 0.000402052
27517589   __label__Approved 0.999464 __label__Rejected 0.0005558
13498738   __label__Approved 1.00001 __label__Rejected 1e-05
24052942   __label__Approved 0.994956 __label__Rejected 0.00506394
62529578   __label__Rejected 1.00001 __label__Approved 1.05606e-05
54903866   __label__Approved 1.00001 __label__Rejected 1.36955e-05
46939761   __label__Approved 0.947504 __label__Rejected 0.0525158
58508002   __label__Approved 0.999533 __label__Rejected 0.000486956
64862529   __label__Approved 1.00001 __label__Rejected 1.33379e-05
29746015   __label__Rejected 0.999685 __label__Approved 0.000334885
50140814   __label__Rejected 0.853665 __label__Approved 0.146355
85510415   __label__Rejected 0.996371 __label__Approved 0.0036492
65955537   __label__Rejected 0.971873 __label__Approved 0.0281468
17128724   __label__Approved 0.994253 __label__Rejected 0.00576656
56875917   __label__Rejected 0.984711 __label__Approved 0.0153087
79647253   __label__Approved 0.999245 __label__Rejected 0.000774728
64410768   __label__Approved 0.998585 __label__Rejected 0.00143527
78878832   __label__Approved 1.00001 __label__Rejected 1.07153e-05
